,Open,High,Low,Close,Volume
568,141.565,141.75,141.475,141.59,265082
569,141.58,141.63,141.371,141.495,244685
570,141.495,141.5,141.33,141.39,134054
571,141.395,141.52,141.23,141.26,173404
572,141.27,141.45,141.19,141.224,196736
573,141.235,141.44,141.08,141.41,227975
574,141.417,141.45,141.04,141.17,212496
575,141.15,141.16,140.98,141.0,159372
576,141.008,141.19,140.83,141.15,249021
577,141.159,141.27,140.96,141.11,227959
578,141.1,141.31,141.07,141.24,218123
579,141.23,141.27,140.913,141.02,139553
580,141.01,141.095,140.87,140.97,171966
581,140.97,141.05,140.655,140.685,245663
582,140.69,140.815,140.635,140.72,229640
583,140.72,140.95,140.72,140.91,141995
584,140.92,141.13,140.92,141.1,196138
585,141.1,141.15,140.95,141.02,117395
586,141.012,141.18,140.94,140.993,237985
587,141.0,141.135,140.8,140.818,294283
588,140.81,141.02,140.805,140.975,267332
589,140.99,141.08,140.88,140.975,219680
590,140.98,141.185,140.97,141.169,126264
591,141.17,141.39,141.17,141.29,186493
592,141.3,141.41,141.288,141.38,109453
593,141.385,141.51,141.331,141.397,171559
594,141.41,141.495,141.37,141.455,139762
595,141.455,141.65,141.455,141.59,127551
596,141.592,141.595,141.463,141.505,135119
597,141.5,141.555,141.495,141.515,147877
598,141.53,141.57,141.425,141.47,209969
599,141.465,141.79,141.45,141.715,256530
600,141.73,141.89,141.73,141.76,213210
601,141.77,141.86,141.565,141.57,145023
602,141.59,141.79,141.52,141.775,235950
603,141.775,141.826,141.62,141.63,179055
604,141.63,141.78,141.595,141.64,232903
605,141.66,141.93,141.64,141.89,195220
606,141.899,142.058,141.89,141.96,204022
607,141.985,142.015,141.82,141.895,129858
608,141.9,142.07,141.9,141.96,152063
609,141.96,142.16,141.925,142.15,192567
610,142.152,142.265,142.15,142.23,141332
611,142.23,142.329,142.2,142.28,166774
612,142.29,142.31,142.08,142.165,211222
613,142.165,142.185,141.85,141.91,312394
614,141.9,141.935,141.71,141.908,250329
615,141.9,141.905,141.65,141.774,227566
616,141.79,141.94,141.74,141.89,142138
617,141.88,142.01,141.875,141.895,174597
618,141.93,142.13,141.925,142.092,198331
619,142.09,142.09,141.84,141.965,183406
620,141.96,142.027,141.89,141.97,179315
621,141.96,142.14,141.93,142.08,234839
622,142.07,142.08,141.65,141.882,547449
623,141.88,142.16,141.86,142.08,970453
624,142.67,142.91,141.82,141.94,1016464
625,141.95,142.61,141.875,142.46,432697
626,142.46,142.91,142.41,142.845,334821
627,142.85,142.901,142.35,142.53,370550
628,142.55,142.85,142.44,142.445,349247
629,142.44,142.9,142.35,142.37,278903
630,142.37,142.37,141.99,142.05,229440
631,142.04,142.58,141.953,142.39,214217
632,142.38,142.53,142.15,142.31,170534
633,142.33,142.45,142.04,142.1,203558
634,142.11,142.525,142.11,142.52,174196
635,142.51,142.58,142.33,142.51,170780
636,142.525,142.642,142.395,142.462,148285
637,142.46,142.58,142.34,142.4,254432
638,142.41,142.645,142.235,142.61,198352
639,142.615,142.615,142.315,142.33,152030
640,142.33,142.41,142.16,142.265,128097
641,142.265,142.615,142.25,142.605,138943
642,142.59,142.86,142.54,142.72,189613
643,142.725,143.1,142.69,143.1,288323
644,143.1,143.178,142.87,143.025,292997
645,143.03,143.11,142.932,142.94,172406
646,142.94,143.025,142.78,142.87,185495
647,142.86,143.027,142.85,142.93,142715
648,142.949,143.03,142.84,142.875,205645
649,142.88,142.956,142.51,142.73,210758
650,142.725,142.76,142.54,142.69,155982
651,142.67,142.775,142.615,142.712,112009
652,142.71,142.775,142.575,142.705,139239
653,142.695,142.73,142.51,142.61,113418
654,142.615,142.66,142.49,142.553,102129
655,142.58,142.69,142.545,142.61,90936
656,142.62,142.85,142.61,142.72,93828
657,142.72,142.87,142.67,142.838,105645
658,142.83,142.92,142.72,142.745,100985
659,142.73,142.82,142.65,142.8,108364
660,142.8,142.89,142.749,142.83,91166
